trk_code,wager_dt,race_nbr,wager_typ,wager_winner,wager_payoff,wager_min,race_code
BEL,2019-06-22,8,DailyDouble,10-9,1010,100,22Jun19_08BEL00
BEL,2019-06-22,8,Pick3,8-10-9,9275,100,22Jun19_08BEL00
BEL,2019-06-22,8,Win_w,"9  Smokin Platinum",580,200,22Jun19_08BEL00
BEL,2019-06-22,8,Win_p,"9  Smokin Platinum",310,200,22Jun19_08BEL00
BEL,2019-06-22,8,Win_s,"9  Smokin Platinum",230,200,22Jun19_08BEL00
BEL,2019-06-22,8,Place_p,"3  Morgantown",460,200,22Jun19_08BEL00
BEL,2019-06-22,8,Place_s,"3  Morgantown",380,200,22Jun19_08BEL00
BEL,2019-06-22,8,Show_s,"2  Kazmania",370,200,22Jun19_08BEL00
PRX,2019-05-05,7,Exacta,6-3,2040,200,05May19_07PRX00
PRX,2019-05-05,7,Trifecta,6-3-7,1670,50,05May19_07PRX00
PRX,2019-05-05,7,Superfecta,6-3-7-2,891,10,05May19_07PRX00
PRX,2019-05-05,7,DailyDouble,3-6,6640,200,05May19_07PRX00
PRX,2019-05-05,7,Pick3,3-3-6,13030,100,05May19_07PRX00
PRX,2019-05-05,7,Win_w,"6  Morgantown",500,200,05May19_07PRX00
PRX,2019-05-05,7,Win_p,"6  Morgantown",320,200,05May19_07PRX00
PRX,2019-05-05,7,Win_s,"6  Morgantown",240,200,05May19_07PRX00
PRX,2019-05-05,7,Place_p,"3  Tbtwelve",440,200,05May19_07PRX00
PRX,2019-05-05,7,Place_s,"3  Tbtwelve",280,200,05May19_07PRX00
PRX,2019-05-05,7,Show_s,"7  Motowncharlybrown",260,200,05May19_07PRX00
AQU,2019-04-13,4,Exacta,4-9,1080,100,13Apr19_04AQU00
AQU,2019-04-13,4,Quinella,4-9,670,100,13Apr19_04AQU00
AQU,2019-04-13,4,Trifecta,4-9-6,16250,50,13Apr19_04AQU00
AQU,2019-04-13,4,Superfecta,4-9-6-7,26980,10,13Apr19_04AQU00
AQU,2019-04-13,4,DailyDouble,1-4,1100,100,13Apr19_04AQU00
AQU,2019-04-13,4,Pick3,7-1-4,3750,100,13Apr19_04AQU00
AQU,2019-04-13,4,Win_w,"4  Morgantown",600,200,13Apr19_04AQU00
AQU,2019-04-13,4,Win_p,"4  Morgantown",370,200,13Apr19_04AQU00
AQU,2019-04-13,4,Win_s,"4  Morgantown",340,200,13Apr19_04AQU00
AQU,2019-04-13,4,Place_p,"9  Coolboy",380,200,13Apr19_04AQU00
AQU,2019-04-13,4,Place_s,"9  Coolboy",310,200,13Apr19_04AQU00
AQU,2019-04-13,4,Show_s,"6  Central Time",1320,200,13Apr19_04AQU00
BEL,2019-05-30,8,Exacta,5-2,1210,100,30May19_08BEL00
BEL,2019-05-30,8,Trifecta,5-2-7,1412,50,30May19_08BEL00
BEL,2019-05-30,8,Superfecta,5-2-7-1,567,10,30May19_08BEL00
BEL,2019-05-30,8,DailyDouble,6-5,1960,100,30May19_08BEL00
BEL,2019-05-30,8,Pick3,5-6-5,15175,100,30May19_08BEL00
BEL,2019-05-30,8,Pick6,NULL,23550,200,30May19_08BEL00
BEL,2019-05-30,8,GrandSlam,3/5/7-4/5/6-2/6/7-5,4425,100,30May19_08BEL00
BEL,2019-05-30,8,Win_w,"5  Show Prince",1200,200,30May19_08BEL00
BEL,2019-05-30,8,Win_p,"5  Show Prince",450,200,30May19_08BEL00
BEL,2019-05-30,8,Win_s,"5  Show Prince",320,200,30May19_08BEL00
BEL,2019-05-30,8,Place_p,"2  Smokin Platinum",270,200,30May19_08BEL00
BEL,2019-05-30,8,Place_s,"2  Smokin Platinum",230,200,30May19_08BEL00
BEL,2019-05-30,8,Show_s,"7  Oh My Papa",270,200,30May19_08BEL00
BEL,2019-05-04,9,Exacta,15-7,5200,100,04May19_09BEL00
BEL,2019-05-04,9,Trifecta,15-7-3,34125,50,04May19_09BEL00
BEL,2019-05-04,9,Superfecta,15-7-3-14,49555,10,04May19_09BEL00
BEL,2019-05-04,9,DailyDouble,5-15,1920,100,04May19_09BEL00
BEL,2019-05-04,9,DailyDouble,8-15,270,100,04May19_09BEL00
BEL,2019-05-04,9,Pick3,7-5-15,13850,100,04May19_09BEL00
BEL,2019-05-04,9,Pick3,7-8-15,1510,100,04May19_09BEL00
BEL,2019-05-04,9,Pick4,NULL,1612,50,04May19_09BEL00
BEL,2019-05-04,9,Win_w,"15 Big Gemmy",480,200,04May19_09BEL00
BEL,2019-05-04,9,Win_p,"15 Big Gemmy",350,200,04May19_09BEL00
BEL,2019-05-04,9,Win_s,"15 Big Gemmy",280,200,04May19_09BEL00
BEL,2019-05-04,9,Place_p,"7  New York Hero",2120,200,04May19_09BEL00
BEL,2019-05-04,9,Place_s,"7  New York Hero",1140,200,04May19_09BEL00
BEL,2019-05-04,9,Show_s,"3  Nueva York",1220,200,04May19_09BEL00
AQU,2019-03-09,1,Exacta,4-5,1490,100,09Mar19_01AQU00
AQU,2019-03-09,1,Trifecta,4-5-3,1962,50,09Mar19_01AQU00
AQU,2019-03-09,1,Superfecta,4-5-3-6,770,10,09Mar19_01AQU00
AQU,2019-03-09,1,Win_w,"4  Oh My Papa",640,200,09Mar19_01AQU00
AQU,2019-03-09,1,Win_p,"4  Oh My Papa",310,200,09Mar19_01AQU00
AQU,2019-03-09,1,Win_s,"4  Oh My Papa",310,200,09Mar19_01AQU00
AQU,2019-03-09,1,Place_p,"5  Tizgame",440,200,09Mar19_01AQU00
AQU,2019-03-09,1,Place_s,"5  Tizgame",280,200,09Mar19_01AQU00
AQU,2019-03-09,1,Show_s,"3  Papa Jim",250,200,09Mar19_01AQU00
FL,2019-09-10,7,Exacta,6-11,10350,200,10Sep19_07FL00
FL,2019-09-10,7,Trifecta,6-11-3,12175,50,10Sep19_07FL00
FL,2019-09-10,7,Superfecta,6-11-3-1,20795,10,10Sep19_07FL00
FL,2019-09-10,7,DailyDouble,7-6,5650,200,10Sep19_07FL00
FL,2019-09-10,7,Pick3,5-7-6,7662,50,10Sep19_07FL00
FL,2019-09-10,7,Win_w,"6  Imaginar",1360,200,10Sep19_07FL00
FL,2019-09-10,7,Win_p,"6  Imaginar",680,200,10Sep19_07FL00
FL,2019-09-10,7,Win_s,"6  Imaginar",390,200,10Sep19_07FL00
FL,2019-09-10,7,Place_p,"11 Jemography",870,200,10Sep19_07FL00
FL,2019-09-10,7,Place_s,"11 Jemography",460,200,10Sep19_07FL00
FL,2019-09-10,7,Show_s,"3  Bustin to Be Loved",330,200,10Sep19_07FL00
SAR,2019-08-09,1,Exacta,4-1,335,100,09Aug19_01SAR00
SAR,2019-08-09,1,Trifecta,4-1-5,350,50,09Aug19_01SAR00
SAR,2019-08-09,1,Superfecta,4-1-5-2,237,10,09Aug19_01SAR00
SAR,2019-08-09,1,Win_w,"4  El Dulce",310,200,09Aug19_01SAR00
SAR,2019-08-09,1,Win_p,"4  El Dulce",230,200,09Aug19_01SAR00
SAR,2019-08-09,1,Win_s,"4  El Dulce",210,200,09Aug19_01SAR00
SAR,2019-08-09,1,Place_p,"1  Yes and Yes",310,200,09Aug19_01SAR00
SAR,2019-08-09,1,Place_s,"1  Yes and Yes",220,200,09Aug19_01SAR00
SAR,2019-08-09,1,Show_s,"5  Quest for Fire",250,200,09Aug19_01SAR00
FL,2019-07-29,1,Exacta,4-2,4600,200,29Jul19_01FL00
FL,2019-07-29,1,Trifecta,4-2-7,5700,50,29Jul19_01FL00
FL,2019-07-29,1,Superfecta,4-2-7-3,2740,10,29Jul19_01FL00
FL,2019-07-29,1,Win_w,"4  Quintarelli",460,200,29Jul19_01FL00
FL,2019-07-29,1,Win_p,"4  Quintarelli",330,200,29Jul19_01FL00
FL,2019-07-29,1,Win_s,"4  Quintarelli",240,200,29Jul19_01FL00
FL,2019-07-29,1,Place_p,"2  Got to Like It",1040,200,29Jul19_01FL00
FL,2019-07-29,1,Place_s,"2  Got to Like It",480,200,29Jul19_01FL00
FL,2019-07-29,1,Show_s,"7  Sounds Good",320,200,29Jul19_01FL00
SAR,2019-07-19,1,Exacta,5-3,240,100,19Jul19_01SAR00
SAR,2019-07-19,1,Trifecta,5-3-2,1075,50,19Jul19_01SAR00
SAR,2019-07-19,1,Superfecta,5-3-2-4,527,10,19Jul19_01SAR00
SAR,2019-07-19,1,Win_w,"5  Bourbon Mission",360,200,19Jul19_01SAR00
SAR,2019-07-19,1,Win_p,"5  Bourbon Mission",220,200,19Jul19_01SAR00
SAR,2019-07-19,1,Win_s,"5  Bourbon Mission",210,200,19Jul19_01SAR00
SAR,2019-07-19,1,Place_p,"3  Legion Storm",220,200,19Jul19_01SAR00
SAR,2019-07-19,1,Place_s,"3  Legion Storm",210,200,19Jul19_01SAR00
SAR,2019-07-19,1,Show_s,"2  Quintarelli",390,200,19Jul19_01SAR00
BEL,2019-05-04,2,Exacta,16-3,6425,100,04May19_02BEL00
BEL,2019-05-04,2,Quinella,3-16,3300,100,04May19_02BEL00
BEL,2019-05-04,2,Trifecta,16-3-5,17925,50,04May19_02BEL00
BEL,2019-05-04,2,Superfecta,16-3-5-11,10485,10,04May19_02BEL00
BEL,2019-05-04,2,DailyDouble,5-16,1460,100,04May19_02BEL00
BEL,2019-05-04,2,Win_w,"16 I Saw It All",890,200,04May19_02BEL00
BEL,2019-05-04,2,Win_p,"16 I Saw It All",470,200,04May19_02BEL00
BEL,2019-05-04,2,Win_s,"16 I Saw It All",450,200,04May19_02BEL00
BEL,2019-05-04,2,Place_p,"3  Schwarbertown",1120,200,04May19_02BEL00
BEL,2019-05-04,2,Place_s,"3  Schwarbertown",730,200,04May19_02BEL00
BEL,2019-05-04,2,Show_s,"5  Early Retirement",500,200,04May19_02BEL00
AQU,2019-03-03,2,Exacta,4-3,4750,100,03Mar19_02AQU00
AQU,2019-03-03,2,Quinella,3-4,3300,100,03Mar19_02AQU00
AQU,2019-03-03,2,Trifecta,4-3-6,15775,50,03Mar19_02AQU00
AQU,2019-03-03,2,Superfecta,4-3-6-1,7550,10,03Mar19_02AQU00
AQU,2019-03-03,2,DailyDouble,4-4,560,100,03Mar19_02AQU00
AQU,2019-03-03,2,Win_w,"4  Noble Behavior",530,200,03Mar19_02AQU00
AQU,2019-03-03,2,Win_p,"4  Noble Behavior",350,200,03Mar19_02AQU00
AQU,2019-03-03,2,Win_s,"4  Noble Behavior",270,200,03Mar19_02AQU00
AQU,2019-03-03,2,Place_p,"3  Quintarelli",1920,200,03Mar19_02AQU00
AQU,2019-03-03,2,Place_s,"3  Quintarelli",910,200,03Mar19_02AQU00
AQU,2019-03-03,2,Show_s,"6  Well in Tune",450,200,03Mar19_02AQU00
AQU,2019-02-21,1,Exacta,3-6,250,100,21Feb19_01AQU00
AQU,2019-02-21,1,Trifecta,3-6-1,425,50,21Feb19_01AQU00
AQU,2019-02-21,1,Superfecta,3-6-1-4,119,10,21Feb19_01AQU00
AQU,2019-02-21,1,Win_w,"3  Run for Boston",290,200,21Feb19_01AQU00
AQU,2019-02-21,1,Win_p,"3  Run for Boston",210,200,21Feb19_01AQU00
AQU,2019-02-21,1,Win_s,"3  Run for Boston",210,200,21Feb19_01AQU00
AQU,2019-02-21,1,Place_p,"6  Theresa's Boy",280,200,21Feb19_01AQU00
AQU,2019-02-21,1,Place_s,"6  Theresa's Boy",220,200,21Feb19_01AQU00
AQU,2019-02-21,1,Show_s,"1  Blessed Honour",260,200,21Feb19_01AQU00
AQU,2019-02-09,4,Exacta,3-6,6300,100,09Feb19_04AQU00
AQU,2019-02-09,4,Quinella,3-6,4300,100,09Feb19_04AQU00
AQU,2019-02-09,4,Trifecta,3-6-7,27675,50,09Feb19_04AQU00
AQU,2019-02-09,4,Superfecta,3-6-7-8,28210,10,09Feb19_04AQU00
AQU,2019-02-09,4,DailyDouble,1-3,2650,100,09Feb19_04AQU00
AQU,2019-02-09,4,Pick3,4-1-3,7175,100,09Feb19_04AQU00
AQU,2019-02-09,4,Win_w,"3  Dublin Leprechaun",760,200,09Feb19_04AQU00
AQU,2019-02-09,4,Win_p,"3  Dublin Leprechaun",460,200,09Feb19_04AQU00
AQU,2019-02-09,4,Win_s,"3  Dublin Leprechaun",300,200,09Feb19_04AQU00
AQU,2019-02-09,4,Place_p,"6  Ridolfo",2120,200,09Feb19_04AQU00
AQU,2019-02-09,4,Place_s,"6  Ridolfo",720,200,09Feb19_04AQU00
AQU,2019-02-09,4,Show_s,"7  Noble Behavior",420,200,09Feb19_04AQU00
AQU,2019-02-01,3,Exacta,6-7,1800,100,01Feb19_03AQU00
AQU,2019-02-01,3,Trifecta,6-7-1,2425,50,01Feb19_03AQU00
AQU,2019-02-01,3,Superfecta,6-7-1-4,1757,10,01Feb19_03AQU00
AQU,2019-02-01,3,DailyDouble,6-6,465,100,01Feb19_03AQU00
AQU,2019-02-01,3,Pick3,2-6-6,1930,100,01Feb19_03AQU00
AQU,2019-02-01,3,Win_w,"6  Bourbon Did It",350,200,01Feb19_03AQU00
AQU,2019-02-01,3,Win_p,"6  Bourbon Did It",260,200,01Feb19_03AQU00
AQU,2019-02-01,3,Win_s,"6  Bourbon Did It",210,200,01Feb19_03AQU00
AQU,2019-02-01,3,Place_p,"7  Deputy Flag",850,200,01Feb19_03AQU00
AQU,2019-02-01,3,Place_s,"7  Deputy Flag",370,200,01Feb19_03AQU00
AQU,2019-02-01,3,Show_s,"1  Legion Storm",230,200,01Feb19_03AQU00
AQU,2019-01-12,9,Exacta,1-7,1360,100,12Jan19_09AQU00
AQU,2019-01-12,9,Trifecta,1-7-10,4637,50,12Jan19_09AQU00
AQU,2019-01-12,9,Superfecta,1-7-10-2,5135,10,12Jan19_09AQU00
AQU,2019-01-12,9,DailyDouble,9-1,730,100,12Jan19_09AQU00
AQU,2019-01-12,9,Pick3,11-9-1,7250,100,12Jan19_09AQU00
AQU,2019-01-12,9,Pick4,5-11-9-1,33325,50,12Jan19_09AQU00
AQU,2019-01-12,9,Pick5,4-5-11-9-1,289775,50,12Jan19_09AQU00
AQU,2019-01-12,9,Pick6,3-4-5-11-9-1,454900,200,12Jan19_09AQU00
AQU,2019-01-12,9,Win_w,"1  Cross Multiply",320,200,12Jan19_09AQU00
AQU,2019-01-12,9,Win_p,"1  Cross Multiply",250,200,12Jan19_09AQU00
AQU,2019-01-12,9,Win_s,"1  Cross Multiply",210,200,12Jan19_09AQU00
AQU,2019-01-12,9,Place_p,"7  Shook Em Up",750,200,12Jan19_09AQU00
AQU,2019-01-12,9,Place_s,"7  Shook Em Up",510,200,12Jan19_09AQU00
AQU,2019-01-12,9,Show_s,"10 Martini Lane",490,200,12Jan19_09AQU00
AQU,2018-12-07,9,Exacta,6-7,2800,100,07Dec18_09AQU00
AQU,2018-12-07,9,Trifecta,6-7-8,5075,50,07Dec18_09AQU00
AQU,2018-12-07,9,Superfecta,6-7-8-10,2790,10,07Dec18_09AQU00
AQU,2018-12-07,9,DailyDouble,7-6,6825,100,07Dec18_09AQU00
AQU,2018-12-07,9,Pick3,6-7-6,30550,100,07Dec18_09AQU00
AQU,2018-12-07,9,Pick4,9-6-7-6,75300,50,07Dec18_09AQU00
AQU,2018-12-07,9,Pick5,3-9-6-7-6,138300,50,07Dec18_09AQU00
AQU,2018-12-07,9,Pick6,4-3-9-6-7-6,26100,200,07Dec18_09AQU00
AQU,2018-12-07,9,Pick6,4-3-9-6-7-6,1729000,200,07Dec18_09AQU00
AQU,2018-12-07,9,Win_w,"6  Raging Fire",2060,200,07Dec18_09AQU00
AQU,2018-12-07,9,Win_p,"6  Raging Fire",680,200,07Dec18_09AQU00
AQU,2018-12-07,9,Win_s,"6  Raging Fire",370,200,07Dec18_09AQU00
AQU,2018-12-07,9,Place_p,"7  Santo Antonio",270,200,07Dec18_09AQU00
AQU,2018-12-07,9,Place_s,"7  Santo Antonio",220,200,07Dec18_09AQU00
AQU,2018-12-07,9,Show_s,"8  Dublin Leprechaun",420,200,07Dec18_09AQU00
FL,2018-11-26,7,Exacta,6-9,21950,200,26Nov18_07FL00
FL,2018-11-26,7,Trifecta,6-9-5,19300,50,26Nov18_07FL00
FL,2018-11-26,7,Superfecta,6-9-5-1,15555,10,26Nov18_07FL00
FL,2018-11-26,7,DailyDouble,6-6,27550,200,26Nov18_07FL00
FL,2018-11-26,7,Pick3,5-6-6,83700,50,26Nov18_07FL00
FL,2018-11-26,7,Win_w,"6  Mellman",7700,200,26Nov18_07FL00
FL,2018-11-26,7,Win_p,"6  Mellman",2160,200,26Nov18_07FL00
FL,2018-11-26,7,Win_s,"6  Mellman",1100,200,26Nov18_07FL00
FL,2018-11-26,7,Place_p,"9  The Mason Factor",240,200,26Nov18_07FL00
FL,2018-11-26,7,Place_s,"9  The Mason Factor",210,200,26Nov18_07FL00
FL,2018-11-26,7,Show_s,"5  English Channical",250,200,26Nov18_07FL00
FL,2018-11-19,3,Exacta,1-5,34000,200,19Nov18_03FL00
FL,2018-11-19,3,Trifecta,1-5-2,25750,50,19Nov18_03FL00
FL,2018-11-19,3,Superfecta,1-5-2-6,16175,10,19Nov18_03FL00
FL,2018-11-19,3,DailyDouble,12-1,39600,200,19Nov18_03FL00
FL,2018-11-19,3,Pick3,4-12-1,17625,50,19Nov18_03FL00
FL,2018-11-19,3,Win_w,"1  Our Golden Lad",5500,200,19Nov18_03FL00
FL,2018-11-19,3,Win_p,"1  Our Golden Lad",2140,200,19Nov18_03FL00
FL,2018-11-19,3,Win_s,"1  Our Golden Lad",910,200,19Nov18_03FL00
FL,2018-11-19,3,Place_p,"5  Cool Crinoline",480,200,19Nov18_03FL00
FL,2018-11-19,3,Place_s,"5  Cool Crinoline",320,200,19Nov18_03FL00
FL,2018-11-19,3,Show_s,"2  Quintarelli",460,200,19Nov18_03FL00
FL,2018-11-09,6,Exacta,1-5,540,200,09Nov18_06FL00
FL,2018-11-09,6,Trifecta,1-5-4,205,50,09Nov18_06FL00
FL,2018-11-09,6,Superfecta,1-5-4-3,90,10,09Nov18_06FL00
FL,2018-11-09,6,DailyDouble,1-1,810,200,09Nov18_06FL00
FL,2018-11-09,6,Pick3,3-1-1,1190,50,09Nov18_06FL00
FL,2018-11-09,6,Win_w,"1  Irregardless",360,200,09Nov18_06FL00
FL,2018-11-09,6,Win_p,"1  Irregardless",220,200,09Nov18_06FL00
FL,2018-11-09,6,Win_s,"1  Irregardless",210,200,09Nov18_06FL00
FL,2018-11-09,6,Place_p,"5  English Channical",280,200,09Nov18_06FL00
FL,2018-11-09,6,Place_s,"5  English Channical",210,200,09Nov18_06FL00
FL,2018-11-09,6,Show_s,"4  Quintarelli",210,200,09Nov18_06FL00
FL,2018-10-27,6,Exacta,3-1,20800,200,27Oct18_06FL00
FL,2018-10-27,6,Trifecta,3-1-2,7560,50,27Oct18_06FL00
FL,2018-10-27,6,Superfecta,3-1-2-5,5070,10,27Oct18_06FL00
FL,2018-10-27,6,DailyDouble,7-3,7050,200,27Oct18_06FL00
FL,2018-10-27,6,Pick3,3-7-3,23800,50,27Oct18_06FL00
FL,2018-10-27,6,Win_w,"3  Encaustic Prince",3260,200,27Oct18_06FL00
FL,2018-10-27,6,Win_p,"3  Encaustic Prince",1820,200,27Oct18_06FL00
FL,2018-10-27,6,Win_s,"3  Encaustic Prince",890,200,27Oct18_06FL00
FL,2018-10-27,6,Place_p,"1  Playboy Johnny",590,200,27Oct18_06FL00
FL,2018-10-27,6,Place_s,"1  Playboy Johnny",310,200,27Oct18_06FL00
FL,2018-10-27,6,Show_s,"2  English Channical",210,200,27Oct18_06FL00
FL,2018-10-10,3,Exacta,1-7,1060,200,10Oct18_03FL00
FL,2018-10-10,3,Trifecta,1-7-4,355,50,10Oct18_03FL00
FL,2018-10-10,3,Superfecta,1-7-4-3,206,10,10Oct18_03FL00
FL,2018-10-10,3,DailyDouble,7-1,5600,200,10Oct18_03FL00
FL,2018-10-10,3,Pick3,7-7-1,3250,50,10Oct18_03FL00
FL,2018-10-10,3,Win_w,"1  Roll With My Posse",590,200,10Oct18_03FL00
FL,2018-10-10,3,Win_p,"1  Roll With My Posse",260,200,10Oct18_03FL00
FL,2018-10-10,3,Win_s,"1  Roll With My Posse",210,200,10Oct18_03FL00
FL,2018-10-10,3,Place_p,"7  English Channical",210,200,10Oct18_03FL00
FL,2018-10-10,3,Place_s,"7  English Channical",210,200,10Oct18_03FL00
FL,2018-10-10,3,Show_s,"4  Quintarelli",210,200,10Oct18_03FL00
FL,2018-09-27,4,Exacta,1-8,3500,200,27Sep18_04FL00
FL,2018-09-27,4,Trifecta,1-8-3,3600,50,27Sep18_04FL00
FL,2018-09-27,4,Superfecta,1-8-3-4,5530,10,27Sep18_04FL00
FL,2018-09-27,4,DailyDouble,2-1,5100,200,27Sep18_04FL00
FL,2018-09-27,4,Pick3,3-2-1,1375,50,27Sep18_04FL00
FL,2018-09-27,4,Pick4,2-3-2-1,9025,50,27Sep18_04FL00
FL,2018-09-27,4,Win_w,"1  General J C",1100,200,27Sep18_04FL00
FL,2018-09-27,4,Win_p,"1  General J C",470,200,27Sep18_04FL00
FL,2018-09-27,4,Win_s,"1  General J C",320,200,27Sep18_04FL00
FL,2018-09-27,4,Place_p,"8  Aaaandeee",440,200,27Sep18_04FL00
FL,2018-09-27,4,Place_s,"8  Aaaandeee",280,200,27Sep18_04FL00
FL,2018-09-27,4,Show_s,"3  English Channical",350,200,27Sep18_04FL00
FL,2018-09-13,5,Exacta,6-3,2120,200,13Sep18_05FL00
FL,2018-09-13,5,Trifecta,6-3-2,1900,50,13Sep18_05FL00
FL,2018-09-13,5,Superfecta,6-3-2-7,1772,10,13Sep18_05FL00
FL,2018-09-13,5,DailyDouble,2-6,650,200,13Sep18_05FL00
FL,2018-09-13,5,ConsolationDouble,2-5,270,200,13Sep18_05FL00
FL,2018-09-13,5,Pick3,3-2-6,300,50,13Sep18_05FL00
FL,2018-09-13,5,ConsolationPick3,3-2-5,140,50,13Sep18_05FL00
FL,2018-09-13,5,Win_w,"6  Mystical Stones",310,200,13Sep18_05FL00
FL,2018-09-13,5,Win_p,"6  Mystical Stones",220,200,13Sep18_05FL00
FL,2018-09-13,5,Win_s,"6  Mystical Stones",210,200,13Sep18_05FL00
FL,2018-09-13,5,Place_p,"3  Aaaandeee",510,200,13Sep18_05FL00
FL,2018-09-13,5,Place_s,"3  Aaaandeee",460,200,13Sep18_05FL00
FL,2018-09-13,5,Show_s,"2  General J C",370,200,13Sep18_05FL00
SAR,2018-08-24,11,Exacta,12-2,1350,100,24Aug18_11SAR00
SAR,2018-08-24,11,Trifecta,12-2-9,2162,50,24Aug18_11SAR00
SAR,2018-08-24,11,Superfecta,12-2-9-7,5120,10,24Aug18_11SAR00
SAR,2018-08-24,11,DailyDouble,10-12,7500,100,24Aug18_11SAR00
SAR,2018-08-24,11,Pick3,11-10-12,36450,100,24Aug18_11SAR00
SAR,2018-08-24,11,Pick4,2-11-10-1/11/12/13,64150,50,24Aug18_11SAR00
SAR,2018-08-24,11,Pick5,1-2-11-10-1/11/12/13,471000,50,24Aug18_11SAR00
SAR,2018-08-24,11,Pick6,1-1-2-11-10-1/11/12/13,99000,200,24Aug18_11SAR00
SAR,2018-08-24,11,Pick6,1-1-2-11-10-1/11/12/13,5497700,200,24Aug18_11SAR00
SAR,2018-08-24,11,Win_w,"12 Brockmoninoff",590,200,24Aug18_11SAR00
SAR,2018-08-24,11,Win_p,"12 Brockmoninoff",380,200,24Aug18_11SAR00
SAR,2018-08-24,11,Win_s,"12 Brockmoninoff",260,200,24Aug18_11SAR00
SAR,2018-08-24,11,Place_p,"2  Wild William",400,200,24Aug18_11SAR00
SAR,2018-08-24,11,Place_s,"2  Wild William",320,200,24Aug18_11SAR00
SAR,2018-08-24,11,Show_s,"9  Causforcelebration",320,200,24Aug18_11SAR00
SAR,2018-08-09,3,Exacta,6-5,450,100,09Aug18_03SAR00
SAR,2018-08-09,3,Trifecta,6-5-9,1362,50,09Aug18_03SAR00
SAR,2018-08-09,3,Superfecta,6-5-9-1,605,10,09Aug18_03SAR00
SAR,2018-08-09,3,DailyDouble,3-6,660,100,09Aug18_03SAR00
SAR,2018-08-09,3,Pick3,4-3-6,4075,100,09Aug18_03SAR00
SAR,2018-08-09,3,Win_w,"6  Surface Strike",310,200,09Aug18_03SAR00
SAR,2018-08-09,3,Win_p,"6  Surface Strike",240,200,09Aug18_03SAR00
SAR,2018-08-09,3,Win_s,"6  Surface Strike",230,200,09Aug18_03SAR00
SAR,2018-08-09,3,Place_p,"5  Cross Multiply",380,200,09Aug18_03SAR00
SAR,2018-08-09,3,Place_s,"5  Cross Multiply",270,200,09Aug18_03SAR00
SAR,2018-08-09,3,Show_s,"9  Ed's Quick Cat",390,200,09Aug18_03SAR00
AQU,2019-12-12,4,Exacta,9-5,2180,100,12Dec19_04AQU00
AQU,2019-12-12,4,Quinella,5-9,1340,100,12Dec19_04AQU00
AQU,2019-12-12,4,Trifecta,9-5-3,11137,50,12Dec19_04AQU00
AQU,2019-12-12,4,Superfecta,9-5-3-8,29945,10,12Dec19_04AQU00
AQU,2019-12-12,4,DailyDouble,7-9,3550,100,12Dec19_04AQU00
AQU,2019-12-12,4,ConsolationDouble,7-2,700,100,12Dec19_04AQU00
AQU,2019-12-12,4,Pick3,7-7-9,12950,100,12Dec19_04AQU00
AQU,2019-12-12,4,ConsolationPick3,7-7-2,1950,100,12Dec19_04AQU00
AQU,2019-12-12,4,Win_w,"9  Blacktop Legend",900,200,12Dec19_04AQU00
AQU,2019-12-12,4,Win_p,"9  Blacktop Legend",520,200,12Dec19_04AQU00
AQU,2019-12-12,4,Win_s,"9  Blacktop Legend",370,200,12Dec19_04AQU00
AQU,2019-12-12,4,Place_p,"5  Sneakiness",510,200,12Dec19_04AQU00
AQU,2019-12-12,4,Place_s,"5  Sneakiness",390,200,12Dec19_04AQU00
AQU,2019-12-12,4,Show_s,"3  Mister Bobby",610,200,12Dec19_04AQU00
BEL,2019-09-27,2,Exacta,5-4,495,100,27Sep19_02BEL00
BEL,2019-09-27,2,Quinella,4-5,290,100,27Sep19_02BEL00
BEL,2019-09-27,2,Trifecta,5-4-1,415,50,27Sep19_02BEL00
BEL,2019-09-27,2,Superfecta,5-4-1-2,242,10,27Sep19_02BEL00
BEL,2019-09-27,2,DailyDouble,2-5,4575,100,27Sep19_02BEL00
BEL,2019-09-27,2,Win_w,"5  Bustin Hoffman",490,200,27Sep19_02BEL00
BEL,2019-09-27,2,Win_p,"5  Bustin Hoffman",280,200,27Sep19_02BEL00
BEL,2019-09-27,2,Win_s,"5  Bustin Hoffman",210,200,27Sep19_02BEL00
BEL,2019-09-27,2,Place_p,"4  Mandatory Payout",300,200,27Sep19_02BEL00
BEL,2019-09-27,2,Place_s,"4  Mandatory Payout",220,200,27Sep19_02BEL00
BEL,2019-09-27,2,Show_s,"1  Raphael",270,200,27Sep19_02BEL00
SAR,2019-08-21,9,Exacta,6-8,6750,100,21Aug19_09SAR00
SAR,2019-08-21,9,Trifecta,6-8-7,10087,50,21Aug19_09SAR00
SAR,2019-08-21,9,Superfecta,6-8-7-1,23860,10,21Aug19_09SAR00
SAR,2019-08-21,9,DailyDouble,7-6,10175,100,21Aug19_09SAR00
SAR,2019-08-21,9,Pick3,7-7-6,18300,100,21Aug19_09SAR00
SAR,2019-08-21,9,GrandSlam,4/6/7-1/3/4/6/7-7/8/10-6,9500,100,21Aug19_09SAR00
SAR,2019-08-21,9,Win_w,"6  Leaky Cup",2120,200,21Aug19_09SAR00
SAR,2019-08-21,9,Win_p,"6  Leaky Cup",1160,200,21Aug19_09SAR00
SAR,2019-08-21,9,Win_s,"6  Leaky Cup",710,200,21Aug19_09SAR00
SAR,2019-08-21,9,Place_p,"8  Six Percent",750,200,21Aug19_09SAR00
